"Time","/sbin/devmem 0xfc90010c","cd /var/tmp && chmod 777 *","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -w 0x15 -v 0x02","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -r 0x12a","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -r 0x12c","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -w 0x15 -v 0x00","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -w 0x15 -v 0x20","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -r 0x12a","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -r 0x12c","cd /var/tmp && ./spiafe -d /dev/spidev43.0 -w 0x15 -v 0x00","sleep 1","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -w 0x15 -v 0x02","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -r 0x12a","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -r 0x12c","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -w 0x15 -v 0x00","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -w 0x15 -v 0x20","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -r 0x12a","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -r 0x12c","cd /var/tmp && ./spiafe -d /dev/spidev43.1 -w 0x15 -v 0x00","sleep 1","/sbin/devmem 0xfc980270","/sbin/devmem 0xfc980274","/sbin/devmem 0xfc980278","/sbin/devmem 0xfc980294","/sbin/devmem 0xfc98027C","/sbin/devmem 0xfc980280","/sbin/devmem 0xfc980288","/sbin/devmem 0xfc98028C","/sbin/devmem 0xfc980290","/sbin/devmem 0xfc98026C","/sbin/devmem 0xfc980264","/sbin/devmem 0xfc980268","sleep 1","/sbin/devmem 0xfc980094","/sbin/devmem 0xfc980098","/sbin/devmem 0xfc98009c","/sbin/devmem 0xfc9800a0","/sbin/devmem 0xfc9800a4","/sbin/devmem 0xfc9800a8","/sbin/devmem 0xfc9800ac","/sbin/devmem 0xfc9800b0","/sbin/devmem 0xfc9800b8","/sbin/devmem 0xfc9800bc","/sbin/devmem 0xfc9800c0","/sbin/devmem 0xfc9800c4"
0xFFFFFFFF,,,AA,00,,,AA,00,,,,AA,55,,,AA,55,,,0b111111,0b111111,0b1000011,0b1000011,0b1001111,0b1001111,0b101011,0b101111,0b101011,0b111011,0b100011,0b100011,,0x00000060,0x00000060,0x00002060,0x00002060,0x00002060,0x00002060,0x00000060,0x00000060,0x00002060,0x00002060,0x00000060,0x00000060
0xFFFFFFFF,,,AA,55,,,AA,55,,,,AA,55,,,AA,55,,,0b110011,0b101011,0b101011,0b110011,0b1001011,0b1001011,0b110011,0b110011,0b101111,0b110011,0b111,0b1111111,,0x00000060,0x00000060,0x00002060,0x00002060,0x00002060,0x00002060,0x00000060,0x00000060,0x00002060,0x00002060,0x00000060,0x00000060
0xFFFFFFFF,,,AA,00,,,AA,00,,,,AA,55,,,AA,55,,,0b101111,0b101111,0b110011,0b110011,0b1000111,0b1010011,0b110011,0b101111,0b101011,0b101111,0b1010111,0b1000111,,0x00000060,0x00000060,0x00002060,0x00002060,0x00002060,0x00002060,0x00000060,0x00000060,0x00002060,0x00002060,0x00000060,0x00000060
0xFFFFFFFF,,,AA,00,,,AA,00,,,,AA,55,,,AA,55,,,0b110011,0b100111,0b101011,0b101011,0b1000011,0b1010011,0b1000111,0b111011,0b1000111,0b111011,0b11111,0b10111,,0x00000060,0x00000060,0x00002060,0x00002060,0x00002060,0x00002060,0x00000060,0x00000060,0x00002060,0x00002060,0x00000060,0x00000060
